,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd
run_00000000,0.7071067811865476,1.0,1.0,3.1622776601683795,0.5,0.5,0.9,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,0,4.9103683686566155,4.722286787230684,0.4778989720733664,-1.2865097431812806,0.0,0.0,4.955754214741689,4.733072096495621,7.358434111609467,9.206164492516868,3.0919617949402136,3.3501396881162635,0.0,0.0,21.992654784940235,21.037739747920956,0.18808158142592482,1.7644087152546406,0.22268211824606762,8.220725071824218,26.641288474973226,4.308081332729848
run_00000001,0.7071067811865476,1.0,6.4031242374328485,3.1622776601683795,0.5,0.5,0.9,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,1,4.965410378190214,5.098120615479723,0.44793001726457937,-1.249576284234331,0.0,0.0,4.975558982418015,4.8264907326236415,7.6209182995601905,22.46154152839979,2.983709647641015,9.64411060405717,0.0,0.0,18.320031602390372,70.79728374863754,0.1327102372895186,1.697506301498908,0.14906824979437325,22.163244314539824,71.37829856208758,9.886968436932062
run_00000002,0.7071067811865476,24.758836806279895,1.0,3.1622776601683795,0.5,0.5,0.9,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,2,4.9445686303536185,5.079686745207132,1.7201045075018133,0.771387218079675,34345.6783653495,14451.15898597393,5.071241895924373,5.098502507047093,0.15137843602805937,0.134588478825709,0.04759034416929627,0.06859474659434245,8863.180622327724,6816.16677199808,5.479742529645123,2.4348504037589804,0.1351181148535106,0.9487172894221301,0.027260611122720792,0.07927299432109194,4.55455916873846,0.06952818641680797
run_00000003,0.7071067811865476,24.758836806279895,6.4031242374328485,3.1622776601683795,0.5,0.5,0.9,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,3,5.085069977573935,5.107024817458285,1.479584743310021,0.8785206692987166,26251.055561776502,0.0,5.175679065634655,5.175171441164739,0.1145742842049782,0.11758340587114106,0.0476241251113942,0.0549922394533597,6782.936225652521,0.0,4.731543618257077,2.803321397922537,0.021954839884325054,0.6010640740113076,0.0005076244699160964,0.04764678185638025,3.828913539072273,0.024323083283827627
